pos1,pos2,nbreak_per_haploid_genome,chrom,rilname
545752,1259670,2,IV,QG3136
1203447,2008169,2,IV,QG3136
521084,524212,2,IV,QG3137
1324889,1691594,2,IV,QG3137
1596498,2008169,2,IV,QG3137
2341425,2397139,2,IV,QG3137
2421353,2445982,2,IV,QG3137
3780106,3780106,1,IV,QG3137
3780773,3781308,1,IV,QG3137
6242862,6248156,1,IV,QG3137
6249189,6264001,1,IV,QG3137
10786317,10787452,1,IV,QG3137
10807650,10820925,1,IV,QG3137
11866681,11866692,2,IV,QG3137
12474430,12496624,2,IV,QG3137
551333,1203985,2,IV,QG3138
1203447,2008169,2,IV,QG3138
2439696,2439696,2,IV,QG3138
725354,727621,2,IV,QG3139
1203447,2008169,2,IV,QG3139
12485834,12496624,2,IV,QG3139
646868,646973,2,IV,QG3140
1237376,1237698,2,IV,QG3140
1596498,2438944,2,IV,QG3140
9646073,9646073,2,IV,QG3140
11668480,12310370,2,IV,QG3140
2240577,2240577,2,IV,QG3141
13036828,13036828,2,IV,QG3142
1576378,1576673,2,IV,QG3143
1898348,1898348,2,IV,QG3143
2091520,2110577,2,IV,QG3143
12393313,12429908,2,IV,QG3143
630600,635160,2,IV,QG3144
1054190,1141740,2,IV,QG3144
1854301,1854422,2,IV,QG3144
11310055,11310061,2,IV,QG3144
11881953,11925510,2,IV,QG3144
10594218,10594218,2,IV,QG3145
11862339,11866692,2,IV,QG3145
1500518,1500518,2,IV,QG3146
4256593,4312724,2,IV,QG3146
11881953,11966448,2,IV,QG3146
11981747,11993742,2,IV,QG3146
12249551,12353576,2,IV,QG3146
1054190,1162140,2,IV,QG3147
9936273,9936315,2,IV,QG3147
11537344,11537344,2,IV,QG3147
12579541,12588366,2,IV,QG3147
551333,1203985,2,IV,QG3148
2160349,2233825,2,IV,QG3148
2331488,2333212,2,IV,QG3148
11866681,11866692,2,IV,QG3148
12204022,12204042,2,IV,QG3148
2257130,2257130,2,IV,QG3149
2870191,2912119,2,IV,QG3149
12132804,12159565,2,IV,QG3149
12322979,12322979,2,IV,QG3149
13018129,13018129,2,IV,QG3149
551333,1203985,2,IV,QG3150
3128763,3135878,2,IV,QG3150
11056441,11056441,2,IV,QG3150
1054190,1162140,2,IV,QG3151
2870191,2912119,2,IV,QG3151
10499473,10522089,2,IV,QG3151
299339,353001,2,IV,QG3152
1005434,1005434,2,IV,QG3152
12984383,12995288,2,IV,QG3152
551333,1203985,2,IV,QG3153
2782378,2782378,2,IV,QG3153
3491665,3491809,2,IV,QG3153
10951263,10951263,2,IV,QG3153
11032057,11044925,2,IV,QG3153
1395134,1397686,2,IV,QG3154
1808683,1824541,2,IV,QG3154
3667074,3735036,1,IV,QG3154
4371008,4371067,1,IV,QG3154
1680963,1680963,2,IV,QG3155
1695163,1695163,2,IV,QG3155
1808683,1824541,2,IV,QG3155
3021791,3021791,2,IV,QG3155
12427337,12427617,2,IV,QG3155
641864,647057,2,IV,QG3156
1585974,1585974,2,IV,QG3156
1978786,2110577,2,IV,QG3156
3082454,3130851,2,IV,QG3156
12140305,12140305,2,IV,QG3156
2160349,2233825,2,IV,QG3157
12393313,12429908,2,IV,QG3157
12482880,12482906,2,IV,QG3157
522976,522976,2,IV,QG3158
1584147,1584147,2,IV,QG3158
2490389,2541398,2,IV,QG3158
11866681,11925510,2,IV,QG3158
12616788,12627212,2,IV,QG3158
674329,674420,2,IV,QG3159
1702993,1703048,2,IV,QG3159
1875148,1906635,2,IV,QG3159
3224154,3248451,2,IV,QG3160
11673085,11673085,2,IV,QG3160
1702993,1706635,2,IV,QG3161
1724228,1724260,2,IV,QG3161
1769617,1777685,2,IV,QG3161
2091520,2159721,2,IV,QG3161
5170878,5360515,2,IV,QG3161
11573631,11574094,2,IV,QG3161
11996328,11996328,2,IV,QG3161
12234031,12234031,2,IV,QG3161
2575640,2583635,2,IV,QG3162
1232578,1232578,2,IV,QG3163
1978786,2110577,2,IV,QG3163
678623,716295,2,IV,QG3164
2113166,2404637,2,IV,QG3164
11862339,11866692,2,IV,QG3164
11921094,11921094,2,IV,QG3164
2183386,2183386,2,IV,QG3166
9966793,10364163,2,IV,QG3166
11862339,11866692,2,IV,QG3166
12616788,12624928,2,IV,QG3166
2320668,2320668,2,IV,QG3167
12249551,12353576,2,IV,QG3167
12582438,12624928,2,IV,QG3167
568067,629976,2,IV,QG3168
647514,647514,2,IV,QG3168
1328785,1328785,2,IV,QG3168
1599533,1599748,2,IV,QG3168
1630023,1633966,2,IV,QG3168
11045353,11059647,2,IV,QG3168
12452486,12464703,2,IV,QG3168
654345,654582,2,IV,QG3169
1163031,1169752,2,IV,QG3170
11981747,11993742,2,IV,QG3170
2113166,2159721,2,IV,QG3171
9516525,9517451,2,IV,QG3171
11485885,11500621,2,IV,QG3171
12310364,12310370,2,IV,QG3171
741751,741751,2,IV,QG3172
1351677,1352812,2,IV,QG3172
1682320,1686283,2,IV,QG3172
735517,806473,2,IV,QG3173
1001339,1141740,2,IV,QG3173
1439447,1439447,2,IV,QG3173
11663219,11663253,2,IV,QG3173
963284,963286,2,IV,QG3174
1517806,1526812,2,IV,QG3174
568067,629976,2,IV,QG3175
9351338,9351338,2,IV,QG3175
12249551,12353576,2,IV,QG3175
1978786,2110577,2,IV,QG3176
10702484,10703712,2,IV,QG3176
11472751,11474942,2,IV,QG3176
1054190,1162140,2,IV,QG3177
1978786,2110577,2,IV,QG3177
2892043,2902453,2,IV,QG3177
3224154,3248451,2,IV,QG3177
9122464,9966705,2,IV,QG3177
11881953,11966448,2,IV,QG3177
1001339,1141740,2,IV,QG3178
2776635,2806873,2,IV,QG3178
12001034,12004295,2,IV,QG3178
1642774,1642774,2,IV,QG3179
1811023,1811218,2,IV,QG3179
2364321,2369189,2,IV,QG3179
3224154,3248451,2,IV,QG3179
7366971,7724613,2,IV,QG3179
10499473,10522089,2,IV,QG3179
2408511,2526609,2,IV,QG3180
11401076,11402615,2,IV,QG3180
11862694,11874966,2,IV,QG3180
551333,1203985,2,IV,QG3181
1866115,1992847,2,IV,QG3181
2768128,2768558,2,IV,QG3181
12393313,12466652,2,IV,QG3181
374011,374011,2,IV,QG3182
1978786,2110577,2,IV,QG3182
10930380,10951263,2,IV,QG3182
11925545,12184621,2,IV,QG3182
1457720,1457861,2,IV,QG3183
1596498,1691594,2,IV,QG3183
1866115,1992847,2,IV,QG3183
2160349,2233825,2,IV,QG3183
2321701,2323497,2,IV,QG3183
11925545,12184621,2,IV,QG3183
2331488,2333212,2,IV,QG3185
11866681,11866692,2,IV,QG3185
12616788,12624928,2,IV,QG3185
741751,741751,2,IV,QG3186
1409826,1409982,2,IV,QG3186
1607971,1614058,2,IV,QG3186
1619348,1619357,2,IV,QG3186
1769617,1777685,2,IV,QG3186
11881953,11966448,2,IV,QG3186
2091520,2159721,2,IV,QG3187
11345926,11347296,2,IV,QG3187
12582438,12624928,2,IV,QG3187
1637597,1638089,2,IV,QG3188
2113166,2404637,2,IV,QG3188
13081247,13095508,2,IV,QG3188
735517,806473,2,IV,QG3192
1399754,1399754,2,IV,QG3192
1530427,1537745,2,IV,QG3192
1626035,1626035,2,IV,QG3192
2912691,3008443,2,IV,QG3192
12424098,12424201,2,IV,QG3192
12559984,12578671,2,IV,QG3192
12957214,12957226,2,IV,QG3192
1172898,1318983,2,IV,QG3193
1469385,1473784,2,IV,QG3193
2870191,2912119,2,IV,QG3193
12132804,12159565,2,IV,QG3193
1530427,1537745,2,IV,QG3194
3163811,3181582,2,IV,QG3194
3330743,3330791,2,IV,QG3194
674329,674420,2,IV,QG3196
1992998,2008169,2,IV,QG3197
3925092,3925118,2,IV,QG3197
529408,544056,2,IV,QG3198
568067,629976,2,IV,QG3198
1596498,1691594,2,IV,QG3198
3318506,3318538,2,IV,QG3198
551333,1203985,2,IV,QG3199
1913132,1960298,2,IV,QG3199
2091520,2110577,2,IV,QG3199
10989396,11044925,2,IV,QG3199
11533728,11538321,2,IV,QG3199
314868,314949,2,IV,QG3200
2399730,2405535,2,IV,QG3200
11866681,11925510,2,IV,QG3200
12582438,12588366,2,IV,QG3200
12626540,12626984,2,IV,QG3201
12842567,12842567,1,IV,QG3201
13037257,13037257,1,IV,QG3201
1769617,1777685,2,IV,QG3202
12588367,12588367,2,IV,QG3202
551333,1203985,2,IV,QG3203
2102250,2102250,2,IV,QG3203
2485424,2487137,2,IV,QG3203
13060941,13083707,2,IV,QG3203
2654282,2676303,2,IV,QG3205
12519864,12531492,2,IV,QG3205
1539459,1571485,2,IV,QG3206
1866115,1992847,2,IV,QG3206
11925545,12184621,2,IV,QG3206
12438967,12439050,2,IV,QG3206
551333,1203985,2,IV,QG3208
1203447,2008169,2,IV,QG3208
2396910,11628205,2,IV,QG3208
11968676,11968790,2,IV,QG3208
12393313,12429908,2,IV,QG3208
12446465,12446599,2,IV,QG3208
1866115,1992847,1,IV,QG3209
2160349,2233825,1,IV,QG3209
11937017,11948868,2,IV,QG3209
1539459,1571485,2,IV,QG3211
3735123,3778205,2,IV,QG3211
1539459,1571485,2,IV,QG3212
1596498,2008169,2,IV,QG3214
2283892,2303215,2,IV,QG3214
11400620,11416262,2,IV,QG3214
12322196,12578880,2,IV,QG3214
2654282,2676303,2,IV,QG3215
12414397,12414747,2,IV,QG3215
2160349,2233825,2,IV,QG3217
11295720,11295801,2,IV,QG3217
12177954,12177954,2,IV,QG3217
551333,1203985,2,IV,QG3219
2283892,2303215,2,IV,QG3219
3783930,3785629,2,IV,QG3219
11937017,11948868,1,IV,QG3219
11958021,11959522,1,IV,QG3219
12112392,12112408,2,IV,QG3220
1992998,2110577,2,IV,QG3221
2396910,2399343,2,IV,QG3221
1203447,2008169,2,IV,QG3222
2562064,2562307,2,IV,QG3222
3219024,3219047,1,IV,QG3222
624795,629976,2,IV,QG3223
10564667,10588175,2,IV,QG3223
11608783,11613219,2,IV,QG3223
2141679,2299103,2,IV,QG3224
10752956,10781934,2,IV,QG3224
12248067,12249548,2,IV,QG3224
12329449,12329449,2,IV,QG3224
12472177,12474347,2,IV,QG3224
1494318,1494318,2,IV,QG3225
1866115,1992847,2,IV,QG3225
2283892,2303215,2,IV,QG3225
2861089,2862288,2,IV,QG3225
1037423,1052958,2,IV,QG3226
2141679,2299103,2,IV,QG3226
2283892,2303215,2,IV,QG3226
2396910,11628205,2,IV,QG3226
11662110,11737196,2,IV,QG3226
1240126,1240126,1,IV,QG3227
1261553,1261564,1,IV,QG3227
1596498,2438944,2,IV,QG3227
12393313,12429908,2,IV,QG3227
1141916,1141916,2,IV,QG3230
1596498,2438944,2,IV,QG3230
2396910,11628205,2,IV,QG3230
11749623,11782313,2,IV,QG3230
11855099,11855336,2,IV,QG3230
11866681,11866692,2,IV,QG3230
11925545,12184621,2,IV,QG3230
646973,647057,2,IV,QG3231
717379,723932,2,IV,QG3231
1992998,2008169,2,IV,QG3231
368925,368925,2,IV,QG3232
2283892,2303215,2,IV,QG3232
2685389,2704744,2,IV,QG3232
12696224,12702027,2,IV,QG3232
1324889,1691594,2,IV,QG3233
2396910,2399343,2,IV,QG3233
1596498,2438944,2,IV,QG3234
2745580,2834838,2,IV,QG3234
11036578,11036578,2,IV,QG3234
1318170,1318530,2,IV,QG3235
1328480,1333573,2,IV,QG3235
11695529,11695636,2,IV,QG3235
1596498,2008169,2,IV,QG3236
2141679,2299103,2,IV,QG3236
10956397,10990693,2,IV,QG3236
1790699,1790699,1,IV,QG3237
1866115,1992847,1,IV,QG3237
2447771,2447771,2,IV,QG3237
3056548,3058115,2,IV,QG3237
344555,344555,2,IV,QG3239
624795,629976,2,IV,QG3239
6037786,6037786,2,IV,QG3239
10956397,10990693,2,IV,QG3239
545752,1259670,1,IV,QG3240
3224154,3231708,2,IV,QG3240
1001371,1016088,2,IV,QG3241
2396910,2399343,2,IV,QG3241
12237561,12237561,2,IV,QG3241
1203447,2008169,2,IV,QG3242
11887499,11887499,1,IV,QG3243
12393313,12429908,1,IV,QG3243
1334345,1353335,2,IV,QG3244
11033360,11033360,2,IV,QG3244
11635375,11643287,2,IV,QG3244
2160349,2233825,2,IV,QG3245
2264854,2264854,2,IV,QG3245
10788482,10862827,2,IV,QG3246
11400620,11416262,2,IV,QG3246
11635375,11643287,2,IV,QG3246
11668480,12310370,2,IV,QG3246
551333,1203985,2,IV,QG3248
1324889,1691594,2,IV,QG3248
10744891,10748669,2,IV,QG3248
647370,647512,2,IV,QG3249
1596498,2438944,2,IV,QG3249
11509499,11509499,2,IV,QG3249
1394165,1394926,2,IV,QG3250
12429929,12437720,2,IV,QG3250
12474430,12496624,2,IV,QG3250
12616788,12627212,2,IV,QG3250
483757,483820,2,IV,QG3251
1588466,1591798,2,IV,QG3251
2125640,2125640,2,IV,QG3251
2160349,2233825,2,IV,QG3251
11749623,11782313,2,IV,QG3251
11848363,11848363,2,IV,QG3251
11866681,11866692,2,IV,QG3251
551333,1203985,2,IV,QG3252
2396910,11628205,2,IV,QG3252
633859,633859,2,IV,QG3254
618420,618420,2,IV,QG3255
2396910,11628205,2,IV,QG3255
12281535,12282505,2,IV,QG3255
624795,629976,2,IV,QG3256
3233248,3238136,2,IV,QG3256
3278860,3278982,2,IV,QG3256
5917573,5917573,2,IV,QG3256
11668480,12310370,2,IV,QG3256
12322196,12331482,2,IV,QG3256
12429929,12437720,2,IV,QG3256
1450280,1457861,2,IV,QG3257
1596498,2438944,2,IV,QG3257
9814947,9815018,2,IV,QG3257
12127445,12127445,2,IV,QG3257
545752,1259670,2,IV,QG3258
2141679,2299103,2,IV,QG3258
1123140,1123140,2,IV,QG3261
1203447,2008169,2,IV,QG3261
2751705,2751743,2,IV,QG3262
10544654,10544654,2,IV,QG3262
11668480,11737196,2,IV,QG3262
2141679,2299103,2,IV,QG3263
12184498,12184498,2,IV,QG3263
2113166,2140841,2,IV,QG3264
2360100,2360100,2,IV,QG3264
678524,716295,2,IV,QG3265
812173,849999,2,IV,QG3265
2141679,2299103,2,IV,QG3265
11925545,12184621,2,IV,QG3265
1324889,1691594,2,IV,QG3266
1163031,1182274,2,IV,QG3267
865380,873612,2,IV,QG3268
1633081,1633081,2,IV,QG3268
2113166,2404637,2,IV,QG3268
2408511,2526609,2,IV,QG3268
11030637,11031846,2,IV,QG3268
11881953,11925510,2,IV,QG3268
12310364,12310370,2,IV,QG3268
1576719,1585797,2,IV,QG3269
2638537,2666042,2,IV,QG3269
3783930,3831504,1,IV,QG3269
10028934,10029647,1,IV,QG3269
11051726,11059647,2,IV,QG3269
11334135,11334179,2,IV,QG3269
11593993,11614169,1,IV,QG3269
11862694,11874966,1,IV,QG3269
11925545,12184621,1,IV,QG3269
1001339,1141740,2,IV,QG3270
1395043,1395134,2,IV,QG3270
1489727,1505744,2,IV,QG3270
1588466,1591798,2,IV,QG3270
1866115,1992847,2,IV,QG3270
1447156,1447156,1,IV,QG3271
1451806,1457717,1,IV,QG3271
2186856,2186856,2,IV,QG3271
12995339,13060507,2,IV,QG3271
1172898,1318983,2,IV,QG3272
1395611,1396628,2,IV,QG3272
11063564,11063564,2,IV,QG3272
1516075,1536831,2,IV,QG3273
1605730,1605730,2,IV,QG3273
3330743,3330791,2,IV,QG3273
1338391,1338392,2,IV,QG3274
1992998,2008169,2,IV,QG3274
11252068,11256141,2,IV,QG3274
725354,727621,2,IV,QG3275
2638537,2666042,2,IV,QG3275
3175761,3175807,2,IV,QG3275
2732354,2732426,2,IV,QG3276
5825681,5826886,2,IV,QG3276
10430655,10502312,2,IV,QG3276
11866681,11925510,2,IV,QG3276
1163031,1169752,1,IV,QG3277
2626874,2676259,1,IV,QG3277
4256593,4312724,2,IV,QG3277
12310364,12310370,2,IV,QG3277
12539941,12556571,2,IV,QG3277
551333,1203985,2,IV,QG3278
1695163,1695163,2,IV,QG3278
1706066,1706674,2,IV,QG3278
1724344,1746142,2,IV,QG3278
1776931,1786939,2,IV,QG3278
11264011,11273048,2,IV,QG3278
11668976,11675590,2,IV,QG3278
11925545,12184621,2,IV,QG3278
735517,806473,2,IV,QG3280
2009787,2009787,2,IV,QG3280
2113166,2404637,2,IV,QG3280
12215104,12215104,2,IV,QG3280
1630083,1630083,2,IV,QG3281
2258688,2258688,1,IV,QG3281
3308288,3308288,1,IV,QG3281
10575971,10576048,1,IV,QG3281
11541269,11541269,1,IV,QG3281
12773913,12773916,2,IV,QG3281
551333,1203985,2,IV,QG3282
1913132,1960298,2,IV,QG3282
2676376,2676547,2,IV,QG3283
10851811,10851811,2,IV,QG3283
678623,716295,2,IV,QG3284
1866115,1992847,2,IV,QG3284
2396910,2399343,2,IV,QG3284
2584563,2586967,2,IV,QG3284
3888480,3908785,2,IV,QG3284
9769288,9769288,2,IV,QG3284
2354913,2354913,2,IV,QG3285
10635799,10635799,2,IV,QG3285
1992998,2008169,2,IV,QG3288
2288676,2288676,2,IV,QG3288
3596344,3596531,2,IV,QG3288
2113166,2404637,2,IV,QG3289
10430655,10502312,2,IV,QG3289
11866681,11866692,2,IV,QG3289
12249551,12353576,2,IV,QG3289
907192,907246,2,IV,QG3290
1978786,2110577,2,IV,QG3290
2665461,2665461,2,IV,QG3290
9818520,9818909,2,IV,QG3290
662850,662958,2,IV,QG3294
1172898,1318983,2,IV,QG3294
2160349,2233825,2,IV,QG3294
2776635,2806873,2,IV,QG3294
3082454,3130851,2,IV,QG3294
12256807,12331358,2,IV,QG3294
1489727,1505744,2,IV,QG3295
1588466,1591798,2,IV,QG3295
12036268,12112400,2,IV,QG3295
12931826,12931839,2,IV,QG3295
2399730,2405535,2,IV,QG3296
1054190,1162140,2,IV,QG3297
11293794,11310836,2,IV,QG3298
12036268,12112400,2,IV,QG3298
12298186,12298978,2,IV,QG3298
6281645,6281645,2,IV,QG3300
10774191,10774191,2,IV,QG3300
11005125,11005739,2,IV,QG3300
12038073,12038073,2,IV,QG3300
12204022,12204582,2,IV,QG3300
12647086,12647086,2,IV,QG3300
13055190,13055190,2,IV,QG3300
1978786,2110577,2,IV,QG3301
2706697,2706903,2,IV,QG3301
9755954,9755966,2,IV,QG3301
1962824,1963243,1,IV,QG3302
2113166,2404637,1,IV,QG3302
11925545,11966448,2,IV,QG3302
1054190,1162140,2,IV,QG3304
2417433,2456980,2,IV,QG3304
3176450,3176930,2,IV,QG3304
4312843,4491916,2,IV,QG3304
11552508,11563874,2,IV,QG3304
8860546,8860711,1,IV,QG3305
11435057,11437437,2,IV,QG3305
12310364,12310370,1,IV,QG3305
13233142,13233221,2,IV,QG3306
1211960,1212145,2,IV,QG3307
11925545,12184621,2,IV,QG3307
1338391,1338392,2,IV,QG3308
2593014,2596676,2,IV,QG3308
12233552,12233979,2,IV,QG3308
2912691,3008443,2,IV,QG3309
11570384,11570395,2,IV,QG3309
642381,646518,2,IV,QG3310
1163031,1169752,2,IV,QG3310
2160349,2233825,2,IV,QG3310
2331488,2333212,2,IV,QG3310
4283791,4284037,2,IV,QG3310
12132804,12159565,2,IV,QG3310
12256807,12331358,2,IV,QG3310
1001339,1141740,2,IV,QG3312
2091520,2110577,2,IV,QG3312
2728362,2728579,2,IV,QG3312
3122333,3122519,2,IV,QG3312
11051726,11102572,2,IV,QG3312
1540353,1540353,2,IV,QG3314
12184663,12218658,2,IV,QG3314
1596498,1691594,2,IV,QG3316
5227360,5227422,2,IV,QG3316
12176613,12176613,2,IV,QG3316
12995339,13060507,2,IV,QG3316
10856863,10856863,2,IV,QG3317
11752923,11780213,2,IV,QG3317
11808015,11809012,2,IV,QG3317
11862694,11874966,2,IV,QG3317
12249551,12353576,2,IV,QG3317
1680963,1680963,2,IV,QG3319
11564080,11572716,2,IV,QG3319
12334115,12334115,2,IV,QG3319
444809,457922,2,IV,QG3320
1912155,1912155,2,IV,QG3320
2908499,2909797,2,IV,QG3320
13032050,13032067,2,IV,QG3320
1596498,2008169,1,IV,QG3321
2113166,2140841,1,IV,QG3321
1784218,1788050,2,IV,QG3322
2726111,2726187,2,IV,QG3322
11304336,11304336,2,IV,QG3322
3102722,3203789,2,IV,QG3324
2141679,2299103,2,IV,QG3327
11866815,11878978,2,IV,QG3327
11881249,11884720,2,IV,QG3327
11920705,11936954,2,IV,QG3327
3296260,3296330,2,IV,QG3331
10588237,10655182,2,IV,QG3331
11668480,12310370,2,IV,QG3331
484708,484708,2,IV,QG3333
1163031,1182274,2,IV,QG3333
12474430,12496624,2,IV,QG3333
1203447,2008169,2,IV,QG3334
2141679,2299103,2,IV,QG3334
11045353,11062676,2,IV,QG3334
11352359,11371452,2,IV,QG3334
12025578,12025578,2,IV,QG3334
1037423,1052958,2,IV,QG3335
1324889,1691594,2,IV,QG3335
1596498,2008169,2,IV,QG3335
11925545,12184621,2,IV,QG3335
551333,1203985,2,IV,QG3336
11925545,12184621,2,IV,QG3336
12205459,12215601,2,IV,QG3336
1324889,1691594,2,IV,QG3337
2396910,11628205,2,IV,QG3337
11988853,11988853,2,IV,QG3342
1324889,1691594,2,IV,QG3344
1596498,2008169,2,IV,QG3344
1203447,2008169,2,IV,QG3346
1202893,2008169,2,IV,QG3347
2609553,2609557,2,IV,QG3347
12322196,12578671,2,IV,QG3347
13115214,13116091,2,IV,QG3347
2009787,2009787,2,IV,QG3349
2814866,2870152,2,IV,QG3349
3320346,3373360,2,IV,QG3349
4949502,4949563,2,IV,QG3349
11383633,11385991,2,IV,QG3349
12554946,12555048,2,IV,QG3349
1505800,1517683,2,IV,QG3351
1605693,1605693,2,IV,QG3351
1686740,1703048,2,IV,QG3351
2113166,2159721,2,IV,QG3351
2707114,2707480,2,IV,QG3351
1357244,1357497,2,IV,QG3352
1992998,2008169,2,IV,QG3352
2113166,2404637,2,IV,QG3352
3228233,3228696,2,IV,QG3352
11539077,11542304,2,IV,QG3352
2160349,2233825,2,IV,QG3354
3749834,4137319,2,IV,QG3354
12582438,12624928,2,IV,QG3354
2160349,2233825,2,IV,QG3355
12481831,12482820,2,IV,QG3355
2091520,2159721,1,IV,QG3357
2311297,2321695,1,IV,QG3357
2707114,2707480,2,IV,QG3357
449570,449637,2,IV,QG3358
1172898,1318983,2,IV,QG3358
2160349,2233825,2,IV,QG3358
11396745,11396878,2,IV,QG3358
12154029,12154029,2,IV,QG3362
782829,782829,2,IV,QG3363
1462078,1510962,2,IV,QG3363
10832418,10856860,2,IV,QG3363
11032450,11032733,2,IV,QG3363
472419,516490,2,IV,QG3364
551333,1203985,2,IV,QG3364
1789299,1789333,2,IV,QG3364
2113166,2404637,2,IV,QG3364
10933596,10933596,2,IV,QG3364
11481816,11481822,2,IV,QG3364
11552508,11563874,2,IV,QG3364
11862694,11874966,2,IV,QG3364
11925545,12184621,2,IV,QG3364
3658013,3672920,2,IV,QG3366
10832418,10856860,2,IV,QG3366
11866681,11925510,2,IV,QG3366
12118062,12131005,2,IV,QG3366
735517,806473,2,IV,QG3367
11032057,11051577,2,IV,QG3367
11866681,11866692,2,IV,QG3367
12616788,12627212,2,IV,QG3367
12916451,12916451,2,IV,QG3367
1418358,1420223,2,IV,QG3370
2160349,2233825,2,IV,QG3370
2283892,2303215,1,IV,QG3371
2331488,2332353,1,IV,QG3371
10926914,10929556,2,IV,QG3371
11461507,11466779,2,IV,QG3371
2091520,2110577,2,IV,QG3372
2633953,2634144,2,IV,QG3372
2776635,2806873,2,IV,QG3372
4215607,4256295,2,IV,QG3372
11881953,11966448,2,IV,QG3372
12393313,12466652,2,IV,QG3372
472419,516490,2,IV,QG3373
2091520,2159721,2,IV,QG3373
2326511,2331288,2,IV,QG3373
12363180,12429908,2,IV,QG3373
12995339,13060507,2,IV,QG3373
1054190,1162140,2,IV,QG3374
1398992,1399004,2,IV,QG3374
3082454,3130851,2,IV,QG3374
526309,526378,2,IV,QG3377
735517,806473,1,IV,QG3377
806727,806786,1,IV,QG3377
1686740,1691910,2,IV,QG3377
3202661,3202661,2,IV,QG3377
1539459,1571485,2,IV,QG3380
3523336,3526562,2,IV,QG3380
11668480,12310370,2,IV,QG3380
763302,763302,2,IV,QG3381
1334345,1353335,2,IV,QG3381
10657906,10685405,2,IV,QG3381
10922786,10922999,2,IV,QG3381
11668480,12310370,2,IV,QG3381
545752,1259670,2,IV,QG3383
2141679,2299103,2,IV,QG3383
3203778,3207557,2,IV,QG3383
4232935,4233007,2,IV,QG3383
11108969,11318269,2,IV,QG3383
12829946,12857768,2,IV,QG3383
545752,1259670,2,IV,QG3385
1324889,1691594,2,IV,QG3385
11662110,11737196,2,IV,QG3385
1037423,1052958,2,IV,QG3387
1203447,2008169,2,IV,QG3387
2396910,11628205,2,IV,QG3387
12438967,12439050,2,IV,QG3387
1450280,1457861,1,IV,QG3391
1866115,1992847,2,IV,QG3392
10956397,10990693,2,IV,QG3392
12127445,12127445,2,IV,QG3392
12637324,12643793,2,IV,QG3392
551333,1203985,2,IV,QG3394
1449524,1449577,2,IV,QG3394
1539459,1571485,2,IV,QG3394
2141679,2299103,2,IV,QG3394
551333,1203985,2,IV,QG3395
1216727,1216739,2,IV,QG3395
1324889,1691594,2,IV,QG3395
1596498,2438944,2,IV,QG3395
12529829,12550609,2,IV,QG3395
2685389,2704744,2,IV,QG3396
11442466,11444369,2,IV,QG3396
12780303,12829883,2,IV,QG3396
2160349,2233825,2,IV,QG3397
12284706,12284706,2,IV,QG3397
1203447,2008169,2,IV,QG3400
7806230,7806230,2,IV,QG3400
12393313,12429908,2,IV,QG3400
1397789,1397789,2,IV,QG3403
1439462,1439510,2,IV,QG3403
2634662,2634662,2,IV,QG3404
1539459,1571485,2,IV,QG3408
2305188,2306654,2,IV,QG3408
2853591,2855666,2,IV,QG3408
11062830,11105169,1,IV,QG3408
11109182,11318269,1,IV,QG3408
353246,504316,2,IV,QG3409
1992998,2110577,2,IV,QG3409
2160349,2233825,2,IV,QG3409
2654282,2676303,2,IV,QG3409
3014199,3014519,2,IV,QG3409
717379,723932,2,IV,QG3410
1163031,1182274,2,IV,QG3410
1596498,2438944,2,IV,QG3410
10124681,10124694,2,IV,QG3410
10657906,10685405,2,IV,QG3410
12857850,12921111,2,IV,QG3410
551333,1203985,2,IV,QG3412
1414050,1414050,2,IV,QG3414
13008417,13008417,2,IV,QG3414
12688421,12689266,2,IV,QG3418
287159,287159,2,IV,QG3421
529408,544056,2,IV,QG3421
649263,649263,2,IV,QG3421
2776635,2806873,2,IV,QG3421
12112408,12116313,2,IV,QG3421
1682320,1686283,2,IV,QG3427
2408511,2526609,2,IV,QG3427
11435057,11437437,2,IV,QG3432
12106279,12112217,2,IV,QG3432
10989396,11044925,2,IV,QG3434
11749623,11782313,2,IV,QG3434
11838082,11838115,2,IV,QG3434
11866681,11866692,2,IV,QG3434
11925545,12184621,2,IV,QG3434
12310364,12310370,2,IV,QG3434
12995339,13060507,2,IV,QG3434
2091520,2159721,2,IV,QG3437
2298446,2298446,2,IV,QG3437
3082454,3130851,2,IV,QG3437
3221415,3222212,2,IV,QG3437
11752923,11780213,2,IV,QG3437
11848229,11848229,2,IV,QG3437
11866681,11866692,2,IV,QG3437
12539941,12556571,2,IV,QG3437
551333,1203985,2,IV,QG3440
1172898,1318983,2,IV,QG3440
1369990,1370024,2,IV,QG3440
1596498,1691594,2,IV,QG3440
1596498,2008169,2,IV,QG3456
11345926,11345926,2,IV,QG3456
12616788,12627212,2,IV,QG3456
545752,1259670,2,IV,QG3457
1596498,2008169,2,IV,QG3457
12280709,12280709,2,IV,QG3457
1596498,2008169,2,IV,QG3458
2677008,2677008,2,IV,QG3458
1866115,1992847,2,IV,QG3459
11065727,11065828,2,IV,QG3459
11588154,11588258,2,IV,QG3459
12184663,12218658,2,IV,QG3459
12528213,12528452,2,IV,QG3459
2102250,2102250,2,IV,QG3460
3226162,3227417,2,IV,QG3460
12429929,12437720,2,IV,QG3460
2283892,2303215,2,IV,QG3463
2396910,11628205,2,IV,QG3463
